FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP167.TXT
Local Time: Sat Jul 27 20:39:48 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP167
Comments: L'ETOILE ZONE 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020727  230952  47  33.0320 N  63  16.5610 W   0.4        3.8        2.3*       9.2*
020727  234951  47  29.2370 N  63  17.7790 W   1.9        4.3       13.1       89.3 
020727  234951  47  29.2370 N  63  17.7790 W   1.9        4.3       13.1       89.3 
020727  234953  47  29.2370 N  63  17.7810 W   1.7        4.3       13.1       89.3 
020727  234953  47  29.2370 N  63  17.7810 W   1.7        4.3       13.1       89.3 
020727  234953  47  29.2370 N  63  17.7810 W   1.7        4.3       13.1       89.3 
020727  234953  47  29.2370 N  63  17.7810 W   1.7        4.3       13.1       89.3 
020727  234953  47  29.2370 N  63  17.7810 W   1.7        4.3       13.1       89.3 
020727  234955  47  29.2380 N  63  17.7820 W   2.1        4.3       13.1       89.3 
020727  234955  47  29.2380 N  63  17.7820 W   2.1        4.3       13.1       89.3 
020727  234955  47  29.2380 N  63  17.7820 W   2.1        4.3       13.1       89.3 
020727  234955  47  29.2380 N  63  17.7820 W   2.1        4.3       13.1       69.5*
020727  234955  47  29.2380 N  63  17.7820 W   2.1        4.3       13.1       69.5 
020727  234955  47  29.2380 N  63  17.7820 W   2.1        4.3       13.1       69.5 
020727  234957  47  29.2380 N  63  17.7840 W   2.1        4.3       13.1       69.5 
020727  234957  47  29.2380 N  63  17.7840 W   2.1        4.3       13.1       69.5 
020727  234957  47  29.2380 N  63  17.7840 W   2.1        4.3       13.1       69.5 
020727  234957  47  29.2380 N  63  17.7840 W   2.1        4.3       13.1       69.5 
020727  234957  47  29.2380 N  63  17.7840 W   2.1        4.3       13.1       69.5 
020727  234959  47  29.2380 N  63  17.7860 W   2.2        4.3       13.1       69.5 
020727  234959  47  29.2380 N  63  17.7860 W   2.2        4.3       13.1       69.5 
020727  234959  47  29.2380 N  63  17.7860 W   2.2        4.3       13.1       69.5 
020727  234959  47  29.2380 N  63  17.7860 W   2.2        4.3       13.1       69.5 
020727  234959  47  29.2380 N  63  17.7860 W   2.2        4.3       13.1       69.5 
020727  235001  47  29.2390 N  63  17.7880 W   2.3        4.3       13.1       69.5 
020727  235001  47  29.2390 N  63  17.7880 W   2.3        4.3       13.1       69.5 
020727  235001  47  29.2390 N  63  17.7880 W   2.3        4.3       13.1       69.5 
020727  235001  47  29.2390 N  63  17.7880 W   2.3        4.3       13.1       69.5 
020727  235001  47  29.2390 N  63  17.7880 W   2.3        4.3       13.1       69.5 
020727  235001  47  29.2390 N  63  17.7880 W   2.3        4.3       13.1      109.1*
020727  235001  47  29.2390 N  63  17.7880 W   2.3        4.3       13.1      109.1 
020727  235001  47  29.2390 N  63  17.7880 W   2.3        4.3       13.1      109.1 
020727  235001  47  29.2390 N  63  17.7880 W   2.3        4.3       13.1      109.1 
020727  235003  47  29.2390 N  63  17.7900 W   2.1        4.3       13.1      109.1 
020727  235003  47  29.2390 N  63  17.7900 W   2.1        4.3       13.1      109.1 
020727  235003  47  29.2390 N  63  17.7900 W   2.1        4.3       13.1      109.1 
020727  235003  47  29.2390 N  63  17.7900 W   2.1        4.3       13.1      109.1 
020727  235003  47  29.2390 N  63  17.7900 W   2.1        4.3       13.1      109.1 
020727  235005  47  29.2390 N  63  17.7920 W   2.6        4.3       13.1      109.1 
020727  235005  47  29.2390 N  63  17.7920 W   2.6        4.3       13.1      109.1 
020727  235005  47  29.2390 N  63  17.7920 W   2.6        4.3       13.1      109.1 
020727  235005  47  29.2390 N  63  17.7920 W   2.6        4.3       13.1      109.1 
020727  235005  47  29.2390 N  63  17.7920 W   2.6        4.3       13.1      109.1 
020727  235005  47  29.2390 N  63  17.7920 W   2.6        4.3       13.1      109.1 
020727  235007  47  29.2400 N  63  17.7940 W   2.4        4.3       13.1      109.1 
020727  235007  47  29.2400 N  63  17.7940 W   2.4        4.3       13.1       80.9*
020727  235007  47  29.2400 N  63  17.7940 W   2.4        4.3       13.1       80.9 
020727  235007  47  29.2400 N  63  17.7940 W   2.4        4.3       13.1       80.9 
020727  235007  47  29.2400 N  63  17.7940 W   2.4        4.3       13.1       80.9 
020727  235009  47  29.2400 N  63  17.7960 W   2.6        4.3       13.1       80.9 
020727  235009  47  29.2400 N  63  17.7960 W   2.6        4.3       13.1       80.9 
020727  235009  47  29.2400 N  63  17.7960 W   2.6        4.3       13.1       80.9 
020727  235009  47  29.2400 N  63  17.7960 W   2.6        4.3       13.1       80.9 
020727  235009  47  29.2400 N  63  17.7960 W   2.6        4.3       13.1       80.9 
020727  235011  47  29.2400 N  63  17.7980 W   2.5        4.3       13.1       80.9 
020727  235011  47  29.2400 N  63  17.7980 W   2.5        4.3       13.1       80.9 
020727  235011  47  29.2400 N  63  17.7980 W   2.5        4.3       13.1       80.9 
020727  235011  47  29.2400 N  63  17.7980 W   2.5        4.3       13.1       80.9 
020727  235011  47  29.2400 N  63  17.7980 W   2.5        4.3       13.1       80.9 
020727  235011  47  29.2400 N  63  17.7980 W   2.5        4.3       13.1       80.9 
020727  235011  47  29.2400 N  63  17.7980 W   2.5        4.3       13.1       80.9 
020727  235011  47  29.2400 N  63  17.7980 W   2.5        4.3       13.1       82.3*
020727  235011  47  29.2400 N  63  17.7980 W   2.5        4.3       13.1       82.3 
020727  235013  47  29.2400 N  63  17.8000 W   2.2        4.3       13.1       82.3 
020727  235013  47  29.2400 N  63  17.8000 W   2.2        4.3       13.1       82.3 
020727  235013  47  29.2400 N  63  17.8000 W   2.2        4.3       13.1       82.3 
020727  235013  47  29.2400 N  63  17.8000 W   2.2        4.3       13.1       82.3 
020727  235013  47  29.2400 N  63  17.8000 W   2.2        4.3       13.1       82.3 
020727  235015  47  29.2410 N  63  17.8020 W   1.6        4.3       13.1       82.3 
020727  235015  47  29.2410 N  63  17.8020 W   1.6        4.3       13.1       82.3 
020727  235015  47  29.2410 N  63  17.8020 W   1.6        4.3       13.1       82.3 
020727  235015  47  29.2410 N  63  17.8020 W   1.6        4.3       13.1       82.3 
020727  235015  47  29.2410 N  63  17.8020 W   1.6        4.3       13.1       82.3 
020727  235015  47  29.2410 N  63  17.8020 W   1.6        4.3       13.1       82.3 
020727  235017  47  29.2410 N  63  17.8030 W   1.7        4.3       13.1       82.3 
020727  235017  47  29.2410 N  63  17.8030 W   1.7        4.3       13.1       82.3 
020727  235017  47  29.2410 N  63  17.8030 W   1.7        4.3       13.1       82.3 
020727  235017  47  29.2410 N  63  17.8030 W   1.7        4.3       13.1       17.2*
020727  235017  47  29.2410 N  63  17.8030 W   1.7        4.3       13.1       17.2 
020727  235019  47  29.2410 N  63  17.8040 W   1.2        4.3       13.1       17.2 
020727  235019  47  29.2410 N  63  17.8040 W   1.2        4.3       13.1       17.2 
020727  235019  47  29.2410 N  63  17.8040 W   1.2        4.3       13.1       17.2 
020727  235019  47  29.2410 N  63  17.8040 W   1.2        4.3       13.1       17.2 
020727  235019  47  29.2410 N  63  17.8040 W   1.2        4.3       13.1       17.2 
020727  235021  47  29.2410 N  63  17.8050 W   1.0        4.3       13.1       17.2 
020727  235021  47  29.2410 N  63  17.8050 W   1.0        4.3       13.1       17.2 
020727  235021  47  29.2410 N  63  17.8050 W   1.0        4.3       13.1       17.2 
020727  235021  47  29.2410 N  63  17.8050 W   1.0        4.3       13.1       17.2 
020727  235021  47  29.2410 N  63  17.8050 W   1.0        4.3       13.1       17.2 
020727  235021  47  29.2410 N  63  17.8050 W   1.0        4.3       13.1       17.2 
020727  235021  47  29.2410 N  63  17.8050 W   1.0        4.3       13.1       17.2 
020727  235021  47  29.2410 N  63  17.8050 W   1.0        4.3       13.1       17.2 
020727  235021  47  29.2410 N  63  17.8050 W   1.0        4.3       13.1       17.2 
020727  235023  47  29.2410 N  63  17.8060 W   1.1        4.3       13.1       17.2 
020727  235023  47  29.2410 N  63  17.8060 W   1.1        4.3       13.1       17.2 
020727  235023  47  29.2410 N  63  17.8060 W   1.1        4.3       13.1       80.5*
020727  235023  47  29.2410 N  63  17.8060 W   1.1        4.3       13.1       80.5 
020727  235023  47  29.2410 N  63  17.8060 W   1.1        4.3       13.1       80.5 
020727  235025  47  29.2420 N  63  17.8070 W   0.8        4.3       13.1       80.5 
020727  235025  47  29.2420 N  63  17.8070 W   0.8        4.3       13.1       80.5 
020727  235025  47  29.2420 N  63  17.8070 W   0.8        4.3       13.1       80.5 
020727  235025  47  29.2420 N  63  17.8070 W   0.8        4.3       13.1       80.5 
020727  235025  47  29.2420 N  63  17.8070 W   0.8        4.3       13.1       80.5 
020727  235025  47  29.2420 N  63  17.8070 W   0.8        4.3       13.1       80.5 
020727  235027  47  29.2420 N  63  17.8080 W   1.2        4.3       13.1       80.5 
020727  235027  47  29.2420 N  63  17.8080 W   1.2        4.3       13.1       80.5 
020727  235027  47  29.2420 N  63  17.8080 W   1.2        4.3       13.1       80.5 
020727  235027  47  29.2420 N  63  17.8080 W   1.2        4.3       13.1       80.5 
020727  235027  47  29.2420 N  63  17.8080 W   1.2        4.3       13.1       80.5 
020727  235029  47  29.2420 N  63  17.8090 W   1.2        4.3       13.1      123.2*
020727  235029  47  29.2420 N  63  17.8090 W   1.2        4.3       13.1      123.2 
020727  235029  47  29.2420 N  63  17.8090 W   1.2        4.3       13.1      123.2 
020727  235029  47  29.2420 N  63  17.8090 W   1.2        4.3       13.1      123.2 
020727  235029  47  29.2420 N  63  17.8090 W   1.2        4.3       13.1      123.2 
020727  235031  47  29.2420 N  63  17.8100 W   1.4        4.3       13.1      123.2 
020727  235031  47  29.2420 N  63  17.8100 W   1.4        4.3       13.1      123.2 
020727  235031  47  29.2420 N  63  17.8100 W   1.4        4.3       13.1      123.2 
020727  235031  47  29.2420 N  63  17.8100 W   1.4        4.3       13.1      123.2 
020727  235031  47  29.2420 N  63  17.8100 W   1.4        4.3       13.1      123.2 
020727  235031  47  29.2420 N  63  17.8100 W   1.4        4.3       13.1      123.2 
020727  235031  47  29.2420 N  63  17.8100 W   1.4        4.3       13.1      123.2 
020727  235031  47  29.2420 N  63  17.8100 W   1.4        4.3       13.1      123.2 
020727  235031  47  29.2420 N  63  17.8100 W   1.4        4.3       13.1      123.2 
020727  235033  47  29.2430 N  63  17.8110 W   1.5        4.3       13.1      123.2 
020727  235033  47  29.2430 N  63  17.8110 W   1.5        4.3       13.1      123.2 
020727  235033  47  29.2430 N  63  17.8110 W   1.5        4.3       13.1      123.2 
020727  235033  47  29.2430 N  63  17.8110 W   1.5        4.3       13.1       66.9*
020727  235033  47  29.2430 N  63  17.8110 W   1.5        4.3       13.1       66.9 
020727  235035  47  29.2430 N  63  17.8130 W   1.8        4.3       13.1       66.9 
020727  235035  47  29.2430 N  63  17.8130 W   1.8        4.3       13.1       66.9 
020727  235035  47  29.2430 N  63  17.8130 W   1.8        4.3       13.1       66.9 
020727  235035  47  29.2430 N  63  17.8130 W   1.8        4.3       13.1       66.9 
020727  235035  47  29.2430 N  63  17.8130 W   1.8        4.3       13.1       66.9 
020727  235035  47  29.2430 N  63  17.8130 W   1.8        4.3       13.1       66.9 
020727  235037  47  29.2430 N  63  17.8140 W   2.0        4.3       13.1       66.9 
020727  235037  47  29.2430 N  63  17.8140 W   2.0        4.3       13.1       66.9 
020727  235037  47  29.2430 N  63  17.8140 W   2.0        4.3       13.1       66.9 
020727  235037  47  29.2430 N  63  17.8140 W   2.0        4.3       13.1       66.9 
020727  235037  47  29.2430 N  63  17.8140 W   2.0        4.3       13.1       66.9 
020727  235039  47  29.2440 N  63  17.8160 W   1.9        4.3       13.1       66.9 
020727  235039  47  29.2440 N  63  17.8160 W   1.9        4.3       13.1       66.9 
020727  235039  47  29.2440 N  63  17.8160 W   1.9        4.3       13.1       66.9 
020727  235039  47  29.2440 N  63  17.8160 W   1.9        4.3       13.1       50.6*
020727  235039  47  29.2440 N  63  17.8160 W   1.9        4.3       13.1       50.6 
020727  235041  47  29.2440 N  63  17.8170 W   2.0        4.3       13.1       50.6 
020727  235041  47  29.2440 N  63  17.8170 W   2.0        4.3       13.1       50.6 
020727  235041  47  29.2440 N  63  17.8170 W   2.0        4.3       13.1       50.6 
020727  235041  47  29.2440 N  63  17.8170 W   2.0        4.3       13.1       50.6 
020727  235041  47  29.2440 N  63  17.8170 W   2.0        4.3       13.1       50.6 
020727  235041  47  29.2440 N  63  17.8170 W   2.0        4.3       13.1       50.6 
020727  235041  47  29.2440 N  63  17.8170 W   2.0        4.3       13.1       50.6 
020727  235041  47  29.2440 N  63  17.8170 W   2.0        4.3       13.1       50.6 
020727  235041  47  29.2440 N  63  17.8170 W   2.0        4.3       13.1       50.6 
020727  235043  47  29.2450 N  63  17.8190 W   1.7        4.3       13.1       50.6 
020727  235043  47  29.2450 N  63  17.8190 W   1.7        4.3       13.1       50.6 
020727  235043  47  29.2450 N  63  17.8190 W   1.7        4.3       13.1       50.6 
020727  235043  47  29.2450 N  63  17.8190 W   1.7        4.3       13.1       50.6 
020727  235043  47  29.2450 N  63  17.8190 W   1.7        4.3       13.1       50.6 
020727  235045  47  29.2450 N  63  17.8200 W   1.2        4.3       13.1       50.6 
020727  235045  47  29.2450 N  63  17.8200 W   1.2        4.3       13.1       50.6 
020727  235045  47  29.2450 N  63  17.8200 W   1.2        4.3       13.1       68.2*
020727  235045  47  29.2450 N  63  17.8200 W   1.2        4.3       13.1       68.2 
020727  235045  47  29.2450 N  63  17.8200 W   1.2        4.3       13.1       68.2 
020727  235045  47  29.2450 N  63  17.8200 W   1.2        4.3       13.1       68.2 
020727  235047  47  29.2450 N  63  17.8210 W   1.4        4.3       13.1       68.2 
020727  235047  47  29.2450 N  63  17.8210 W   1.4        4.3       13.1       68.2 
020727  235047  47  29.2450 N  63  17.8210 W   1.4        4.3       13.1       68.2 
020727  235047  47  29.2450 N  63  17.8210 W   1.4        4.3       13.1       68.2 
020727  235047  47  29.2450 N  63  17.8210 W   1.4        4.3       13.1       68.2 
020727  235049  47  29.2460 N  63  17.8220 W   1.5        4.3       13.1       68.2 
020727  235049  47  29.2460 N  63  17.8220 W   1.5        4.3       13.1       68.2 
020727  235049  47  29.2460 N  63  17.8220 W   1.5        4.3       13.1       68.2 
020727  235049  47  29.2460 N  63  17.8220 W   1.5        4.3       13.5*      68.2 
020727  235049  47  29.2460 N  63  17.8220 W   1.5        4.3       13.5       68.2 
020727  235051  47  29.2460 N  63  17.8230 W   1.5        4.3       13.5       68.2 
020727  235051  47  29.2460 N  63  17.8230 W   1.5        4.3       13.5       68.2 
020727  235051  47  29.2460 N  63  17.8230 W   1.5        4.3       13.5       68.2 
020727  235051  47  29.2460 N  63  17.8230 W   1.5        4.3       13.5       68.2 
020727  235051  47  29.2460 N  63  17.8230 W   1.5        4.3       13.5       68.2 
020727  235051  47  29.2460 N  63  17.8230 W   1.5        4.3       13.5       68.2 
020727  235051  47  29.2460 N  63  17.8230 W   1.5        4.3       13.5       68.2 
020727  235051  47  29.2460 N  63  17.8230 W   1.5        4.3       13.5       68.2 
020727  235051  47  29.2460 N  63  17.8230 W   1.5        4.3       13.5       68.2 
020727  235053  47  29.2460 N  63  17.8250 W   1.8        4.3       13.5       68.2 
020727  235053  47  29.2460 N  63  17.8250 W   1.8        4.3       13.5       68.2 
020727  235053  47  29.2460 N  63  17.8250 W   1.8        4.3       13.5       68.2 
020727  235053  47  29.2460 N  63  17.8250 W   1.8        4.3       13.5       68.2 
020727  235053  47  29.2460 N  63  17.8250 W   1.8        4.3       13.5       68.2 
020727  235055  47  29.2470 N  63  17.8260 W   2.0        4.3       13.5       68.2 
020727  235055  47  29.2470 N  63  17.8260 W   2.0        4.3       13.5       68.2 
020727  235055  47  29.2470 N  63  17.8260 W   2.0        4.3       13.5       68.2 
020727  235055  47  29.2470 N  63  17.8260 W   2.0        4.3       13.5       68.2 
020727  235055  47  29.2470 N  63  17.8260 W   2.0        4.3       13.5       68.2 
020727  235055  47  29.2470 N  63  17.8260 W   2.0        4.3       13.5       68.2 
020727  235057  47  29.2470 N  63  17.8280 W   2.0        4.3       13.5       68.2 
